file,title,author,current_t,note_year,master_id,master_time,suggested_t,status,confidence,evidence,verification_status,id
我是猫.md,我是猫,夏目漱石,T4,,CANON-238,1905—1906,T4,PASS,HIGH,CANON-238 首次成书_出版时间=1905—1906,需复核,WL-WORK-3182
我的大学.md,我的大学,高尔基,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1114
我的安东妮亚.md,我的安东妮亚,薇拉·凯瑟,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2526
我，克劳狄乌斯.md,我，克劳狄乌斯,罗伯特·格雷夫斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1116
护身符的故事.md,护身符的故事,E.内斯比特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0705
押沙龙，押沙龙！.md,押沙龙，押沙龙！,福克纳,T4,,CANON-201,1936,T4,PASS,HIGH,CANON-201 首次成书_出版时间=1936,自动通过,WL-WORK-1123
拉德茨基进行曲.md,拉德茨基进行曲,约瑟夫·罗特,T4,,CANON-300,1932,T4,PASS,HIGH,CANON-300 首次成书_出版时间=1932,需复核,WL-WORK-3218
故事新编·铸剑.md,故事新编·铸剑,鲁迅,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2531
敦威治恐怖事件.md,敦威治恐怖事件,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0711
斯兰.md,斯兰,A.E.范沃格特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0314
斯卡拉穆什.md,斯卡拉穆什,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2533
斯泰尔斯庄园奇案.md,斯泰尔斯庄园奇案,阿加莎·克里斯蒂,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0028
新书太阁记.md,新书太阁记,吉川英治,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1133
施疗室里.md,施疗室里,川端康成,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1724
无人生还.md,无人生还,阿加莎·克里斯蒂,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0024
无名的裘德.md,无名的裘德,托马斯·哈代,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1135
早安，午夜.md,早安，午夜,简·里斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1731
早秋.md,早秋,路易斯·布罗姆菲尔德,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2965
时间机器.md,时间机器,H.G.威尔斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0273
星之彩.md,星之彩,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0719
春.md,春,巴金,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1139
春桃.md,春桃,许地山,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2681
暗夜呢喃.md,暗夜呢喃,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0721
暴风上尉.md,暴风上尉,埃米利奥·萨尔加里,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2540
最初登上月球的人.md,最初登上月球的人,H.G.威尔斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0277
最后和最初的人.md,最后和最初的人,奥拉夫·斯塔普雷顿,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0285
有产业的人.md,有产业的人,约翰·高尔斯华绥,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1147
朝花夕拾.md,朝花夕拾,鲁迅,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2679
机器停止运转.md,机器停止运转,E.M.福斯特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0279
机器岛.md,机器岛,儒勒·凡尔纳,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0271
机械.md,机械,横光利一,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1742
杜伊诺哀歌.md,杜伊诺哀歌,里尔克,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1743
杰拉德准将历险记.md,杰拉德准将历险记,柯南·道尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2546
林家铺子.md,林家铺子,茅盾,T4,1932,,,T4,PASS,HIGH,note.year=1932,个人补录,WL-WORK-2771
柏林亚历山大广场.md,柏林亚历山大广场,阿尔弗雷德·德布林,T4,,CANON-153,1929,T4,PASS,HIGH,CANON-153 首次成书_出版时间=1929,自动通过,WL-WORK-1746
查尔斯·迪克斯特·瓦德事件.md,查尔斯·迪克斯特·瓦德事件,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0733
查泰莱夫人的情人.md,查泰莱夫人的情人,D.H.劳伦斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2085
柳树.md,柳树,阿尔杰农·布莱克伍德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0735
格林家杀人事件.md,格林家杀人事件,S.S.范达因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0065
桤木心.md,桤木心,M.R.詹姆斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0739
梅雨之夕.md,梅雨之夕,施蛰存,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1749
梦寻秘境卡达斯.md,梦寻秘境卡达斯,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0741
梦游者.md,梦游者,赫尔曼·布洛赫,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1752
梦的故事.md,梦的故事,阿图尔·施尼茨勒,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1753
欧·亨利短篇小说选.md,欧·亨利短篇小说选,欧·亨利,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2709
武州公秘话.md,武州公秘话,谷崎润一郎,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2559
歪曲的枢纽.md,歪曲的枢纽,约翰·狄克森·卡尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0035
死人躺下.md,死人躺下,奈奥·马什,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0054
毒巧克力命案.md,毒巧克力命案,安东尼·伯克利,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0050
永别了，武器.md,永别了，武器,海明威,T4,,CANON-169,1929,T4,PASS,HIGH,CANON-169 首次成书_出版时间=1929,自动通过,WL-WORK-1176
沙滩船长.md,沙滩船长,若热·亚马多,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1180
没有个性的人.md,没有个性的人,罗伯特·穆齐尔,T4,,CANON-154,1930—1943,T4,PASS,HIGH,CANON-154 首次成书_出版时间=1930—1943,自动通过,WL-WORK-1761
泽诺的意识.md,泽诺的意识,伊塔洛·斯韦沃,T4,,CANON-215,1923,T4,PASS,HIGH,CANON-215 首次成书_出版时间=1923,自动通过,WL-WORK-1767
浅草红团.md,浅草红团,川端康成,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1769
海浪.md,海浪,弗吉尼亚·伍尔夫,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1773
海狼.md,海狼,杰克·伦敦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0760
海鸥.md,海鸥,契诃夫,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1774
海鹰.md,海鹰,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2568
温柔的纽扣.md,温柔的纽扣,格特鲁德·斯坦因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1779
温迪戈.md,温迪戈,阿尔杰农·布莱克伍德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0762
湖中女士.md,湖中女士,雷蒙德·钱德勒,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0077
濒临狂野的心.md,濒临狂野的心,克拉丽丝·利斯佩克托,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1199
火星公主.md,火星公主,埃德加·赖斯·巴勒斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0287
火星奥德赛.md,火星奥德赛,斯坦利·G.温鲍姆,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0290
灾难之城.md,灾难之城,埃勒里·奎因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0043
爱丽丝·亚当斯.md,爱丽丝·亚当斯,布思·塔金顿,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2960
犹大之窗.md,犹大之窗,约翰·狄克森·卡尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0033
独立的人们.md,独立的人们,哈尔多尔·拉克斯内斯,T4,,CANON-205,1934—1935,T4,PASS,HIGH,CANON-205 首次成书_出版时间=1934—1935,需复核,WL-WORK-3159
猫城记.md,猫城记,老舍,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0452
献给艾米丽的一朵玫瑰.md,献给艾米丽的一朵玫瑰,福克纳,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0773
玻璃钥匙.md,玻璃钥匙,达希尔·哈米特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0072
班森杀人事件.md,班森杀人事件,S.S.范达因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0064
生活是我的姐妹.md,生活是我的姐妹,帕斯捷尔纳克,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1804
疯狂山脉.md,疯狂山脉,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0293
痴人之爱.md,痴人之爱,谷崎润一郎,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1807
瘦子.md,瘦子,达希尔·哈米特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0073
白卫军.md,白卫军,布尔加科夫,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1222
白牙.md,白牙,杰克·伦敦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0784
白色人.md,白色人,阿瑟·马克恩,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0785
盲枭.md,盲枭,萨迪克·赫达亚特,T4,,,,,REVIEW,,缺少可靠年代证据,手工核验,WL-WORK-1812
直到死亡将我们分开.md,直到死亡将我们分开,约翰·狄克森·卡尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0037
社会毒瘤.md,社会毒瘤,何塞·黎刹,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3171
神人克劳狄乌斯.md,神人克劳狄乌斯,罗伯特·格雷夫斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1231
禁闭.md,禁闭,萨特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1818
福尔摩斯探案集·冒险史.md,福尔摩斯探案集·冒险史,柯南·道尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0011
福尔摩斯探案集·回忆录.md,福尔摩斯探案集·回忆录,柯南·道尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0012
离婚.md,离婚,老舍,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2697
秋.md,秋,巴金,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1235
童年.md,童年,高尔基,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1240
竹林中.md,竹林中,芥川龙之介,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2109
笑孩.md,笑孩,奥利弗·拉法奇,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2968
第一炉香.md,第一炉香,张爱玲,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2111
精灵王之女.md,精灵王之女,邓萨尼勋爵,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0797
紫艾草骑士.md,紫艾草骑士,赞恩·格雷,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2592
红姐妹玛丽.md,红姐妹玛丽,朱莉娅·彼得金,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2967
红玫瑰与白玫瑰.md,红玫瑰与白玫瑰,张爱玲,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2114
红色收获.md,红色收获,达希尔·哈米特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0070
红钉.md,红钉,罗伯特·E.霍华德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0799
纽约诗人.md,纽约诗人,加西亚·洛尔迦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1829
细雪.md,细雪,谷崎润一郎,T4,,CANON-054,1943—1948,,REVIEW,HIGH,CANON-054 首次成书_出版时间=1943—1948 (CROSSES_PERIODS),自动通过,WL-WORK-1258
绿山墙的安妮.md,绿山墙的安妮,L.M.蒙哥马利,T4,,CANON-287,1908,T4,PASS,HIGH,CANON-287 首次成书_出版时间=1908,自动通过,WL-WORK-1259
罗杰疑案.md,罗杰疑案,阿加莎·克里斯蒂,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0022
罗生门·鼻.md,罗生门·鼻,芥川龙之介,T4,,CANON-052,1915—1920年代,T4,PASS,HIGH,CANON-052 首次成书_出版时间=1915—1920年代,需复核,WL-WORK-2818
罗马帽子之谜.md,罗马帽子之谜,埃勒里·奎因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0039
美丽新世界.md,美丽新世界,赫胥黎,T4,,CANON-144,1932,T4,PASS,HIGH,CANON-144 首次成书_出版时间=1932,自动通过,WL-WORK-0284
能干的麦克劳林一家.md,能干的麦克劳林一家,玛格丽特·威尔逊,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2962
船长血.md,船长血,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2605
芋虫.md,芋虫,江户川乱步,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0819
芬尼根的守灵夜.md,芬尼根的守灵夜,詹姆斯·乔伊斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1841
苦力.md,苦力,穆尔克·拉吉·安纳德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1843
苹果车.md,苹果车,萧伯纳,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-3219
茫茫黑夜漫游.md,茫茫黑夜漫游,塞利纳,T4,,CANON-198,1932,T4,PASS,HIGH,CANON-198 首次成书_出版时间=1932,自动通过,WL-WORK-1844
荒原.md,荒原,T.S.艾略特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1845
荒原狼.md,荒原狼,赫尔曼·黑塞,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1276
莉莉丝.md,莉莉丝,乔治·麦克唐纳,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0825
莫洛博士岛.md,莫洛博士岛,H.G.威尔斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0274
莫雷尔的发明.md,莫雷尔的发明,阿道夫·比奥伊·卡萨雷斯,T4,,CANON-283,1940,T4,PASS,HIGH,CANON-283 首次成书_出版时间=1940,自动通过,WL-WORK-0469
蒙普拉森之虎.md,蒙普拉森之虎,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2610
蓼喰虫.md,蓼喰虫,谷崎润一郎,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1855
虚构集.md,虚构集,博尔赫斯,T4,,CANON-181,1944,T4,PASS,HIGH,CANON-181 首次成书_出版时间=1944,手工核验,WL-WORK-0470
虹.md,虹,D.H.劳伦斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1283
蛮王柯南.md,蛮王柯南,罗伯特·E.霍华德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0830
蝴蝶梦.md,蝴蝶梦,达芙妮·杜穆里埃,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2130
蝾螈战争.md,蝾螈战争,卡雷尔·恰佩克,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0282
螺丝在拧紧.md,螺丝在拧紧,亨利·詹姆斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0833
血婚.md,血婚,加西亚·洛尔迦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1860
西线无战事.md,西线无战事,雷马克,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1285
觉醒.md,觉醒,凯特·肖邦,T4,,CANON-134,1899,T4,PASS,HIGH,CANON-134 首次成书_出版时间=1899,自动通过,WL-WORK-1286
角中蜜.md,角中蜜,哈罗德·L·戴维斯,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2973
诗章.md,诗章,埃兹拉·庞德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1871
诺斯托罗莫.md,诺斯托罗莫,约瑟夫·康拉德,T4,,CANON-199,1904,T4,PASS,HIGH,CANON-199 首次成书_出版时间=1904,需复核,WL-WORK-3155
谁的尸体？.md,谁的尸体？,多萝西·L·塞耶斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0045
象塔.md,象塔,罗伯特·E.霍华德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0842
费尔迪杜凯.md,费尔迪杜凯,维托尔德·贡布罗维奇,T4,,CANON-296,1937,T4,PASS,HIGH,CANON-296 首次成书_出版时间=1937,自动通过,WL-WORK-1876
超越时间之影.md,超越时间之影,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0846
边城.md,边城,沈从文,T4,,CANON-043,1934,T4,PASS,HIGH,CANON-043 首次成书_出版时间=1934,自动通过,WL-WORK-2138
边境之屋.md,边境之屋,威廉·霍普·霍奇森,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0848
达洛维夫人.md,达洛维夫人,弗吉尼亚·伍尔夫,T4,,CANON-139,1925,T4,PASS,HIGH,CANON-139 首次成书_出版时间=1925,自动通过,WL-WORK-1878
远航.md,远航,弗吉尼亚·伍尔夫,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1301
迪米特里奥斯之棺.md,迪米特里奥斯之棺,埃里克·安布勒,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0252
追忆似水年华.md,追忆似水年华,普鲁斯特,T4,,CANON-135,1913—1927,T4,PASS,HIGH,CANON-135 首次成书_出版时间=1913—1927,自动通过,WL-WORK-1303
造星者.md,造星者,奥拉夫·斯塔普雷顿,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0286
道林·格雷的画像.md,道林·格雷的画像,奥斯卡·王尔德,T4,,CANON-100,1890,,BOUNDARY,HIGH,CANON-100 首次成书_出版时间=1890 (BOUNDARY_DATE),自动通过,WL-WORK-0852
邮差总按两遍铃.md,邮差总按两遍铃,詹姆斯·M.凯恩,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0078
都柏林人.md,都柏林人,詹姆斯·乔伊斯,T4,,CANON-137,1914,T4,PASS,HIGH,CANON-137 首次成书_出版时间=1914,自动通过,WL-WORK-1886
醇酒集.md,醇酒集,阿波利奈尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1888
重现的时光.md,重现的时光,普鲁斯特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1889
野性的呼唤.md,野性的呼唤,杰克·伦敦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0855
野草.md,野草,鲁迅,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1890
金姆.md,金姆,吉卜林,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0856
金色平原的故事.md,金色平原的故事,威廉·莫里斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0857
金钱.md,金钱,左拉,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1309
金锁记.md,金锁记,张爱玲,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1893
钢铁是怎样炼成的.md,钢铁是怎样炼成的,尼古拉·奥斯特洛夫斯基,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1312
铁蹄.md,铁蹄,杰克·伦敦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0280
银河巡警.md,银河巡警,E.E.史密斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0289
银河铁道之夜.md,银河铁道之夜,宫泽贤治,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2737
长眠不醒.md,长眠不醒,雷蒙德·钱德勒,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0075
队列之末.md,队列之末,福特·马多克斯·福特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1315
阴兽.md,阴兽,江户川乱步,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0149
阿罗史密斯.md,阿罗史密斯,辛克莱·刘易斯,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2964
阿达诺之钟.md,阿达诺之钟,约翰·赫西,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2979
阿部一族.md,阿部一族,森鸥外,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2632
隐形人.md,隐形人,H.G.威尔斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0275
雪国.md,雪国,川端康成,T4,,CANON-053,1935—1947,,REVIEW,HIGH,CANON-053 首次成书_出版时间=1935—1947 (CROSSES_PERIODS),自动通过,WL-WORK-1906
雷雨.md,雷雨,曹禺,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2696
霍比特人.md,霍比特人,J.R.R.托尔金,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0871
露水的主人.md,露水的主人,雅克·鲁曼,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3208
青年.md,青年,森鸥外,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1322
靠近野心的心.md,靠近野心的心,克拉丽丝·利斯佩克托,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1909
饥饿.md,饥饿,克努特·汉姆生,T4,,CANON-126,1890,,BOUNDARY,HIGH,CANON-126 首次成书_出版时间=1890 (BOUNDARY_DATE),自动通过,WL-WORK-1913
马尔特手记.md,马尔特手记,里尔克,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1917
马来西亚海盗.md,马来西亚海盗,埃米利奥·萨尔加里,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2643
马耳他之鹰.md,马耳他之鹰,达希尔·哈米特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0071
骆驼祥子.md,骆驼祥子,老舍,T4,,CANON-042,1937,T4,PASS,HIGH,CANON-042 首次成书_出版时间=1937,个人补录,WL-WORK-2700
骑虎.md,骑虎,约翰·高尔斯华绥,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1332
魔山.md,魔山,托马斯·曼,T4,,CANON-151,1924,T4,PASS,HIGH,CANON-151 首次成书_出版时间=1924,自动通过,WL-WORK-1334
鹤惊昆仑.md,鹤惊昆仑,还珠楼主,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2653
鹿苑长春.md,鹿苑长春,玛乔丽·金南·罗林斯,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2975
麦泽廷钢版画.md,麦泽廷钢版画,M.R.詹姆斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0893
麦琪的礼物.md,麦琪的礼物,欧·亨利,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2701
黄色墙纸.md,黄色墙纸,夏洛特·珀金斯·吉尔曼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0894
黑暗中的旅程.md,黑暗中的旅程,马丁·弗拉文,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2978
黑暗的心.md,黑暗的心,约瑟夫·康拉德,T4,,CANON-194,1899,T4,PASS,HIGH,CANON-194 首次成书_出版时间=1899,自动通过,WL-WORK-0903
黑杜德利庄园的罪恶.md,黑杜德利庄园的罪恶,玛杰里·阿林厄姆,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0056
黑海岸女王.md,黑海岸女王,罗伯特·E.霍华德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0904
黑海盗.md,黑海盗,埃米利奥·萨尔加里,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2659
黑衣新娘.md,黑衣新娘,康奈尔·伍尔里奇,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0081
齿轮.md,齿轮,川端康成,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1930
龙牙.md,龙牙,厄普顿·辛克莱,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2977
龙虎斗京华.md,龙虎斗京华,还珠楼主,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2660
